,SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY1,TERRAIN,CLIMATE,SEVERITY
3316,SUB HIMALAYAN WEST BENGAL & SIKKIM,1981,2969.3,Jan-Feb,71.8,0,Hilly,Sub-tropical/snowy,0
3317,SUB HIMALAYAN WEST BENGAL & SIKKIM,1981,2969.3,Mar-May,537.1,0,Hilly,Sub-tropical/snowy,0
3318,SUB HIMALAYAN WEST BENGAL & SIKKIM,1981,2969.3,Jun-Sep,2295.9,0,Hilly,Sub-tropical/snowy,2
3319,SUB HIMALAYAN WEST BENGAL & SIKKIM,1981,2969.3,Oct-Dec,64.6,0,Hilly,Sub-tropical/snowy,0
3320,SUB HIMALAYAN WEST BENGAL & SIKKIM,1982,2337.7,Jan-Feb,10.1,0,Hilly,Sub-tropical/snowy,0
3321,SUB HIMALAYAN WEST BENGAL & SIKKIM,1982,2337.7,Mar-May,347.1,0,Hilly,Sub-tropical/snowy,0
3322,SUB HIMALAYAN WEST BENGAL & SIKKIM,1982,2337.7,Jun-Sep,1895.7,0,Hilly,Sub-tropical/snowy,0
3323,SUB HIMALAYAN WEST BENGAL & SIKKIM,1982,2337.7,Oct-Dec,84.8,0,Hilly,Sub-tropical/snowy,0
3324,SUB HIMALAYAN WEST BENGAL & SIKKIM,1983,2838.8,Jan-Feb,83.7,0,Hilly,Sub-tropical/snowy,0
3325,SUB HIMALAYAN WEST BENGAL & SIKKIM,1983,2838.8,Mar-May,458.3,0,Hilly,Sub-tropical/snowy,0
3326,SUB HIMALAYAN WEST BENGAL & SIKKIM,1983,2838.8,Jun-Sep,2147.6,0,Hilly,Sub-tropical/snowy,1
3327,SUB HIMALAYAN WEST BENGAL & SIKKIM,1983,2838.8,Oct-Dec,149.1,0,Hilly,Sub-tropical/snowy,0
3328,SUB HIMALAYAN WEST BENGAL & SIKKIM,1984,2748.4,Jan-Feb,40.6,0,Hilly,Sub-tropical/snowy,0
3329,SUB HIMALAYAN WEST BENGAL & SIKKIM,1984,2748.4,Mar-May,530.0,0,Hilly,Sub-tropical/snowy,0
3330,SUB HIMALAYAN WEST BENGAL & SIKKIM,1984,2748.4,Jun-Sep,1982.1,2,Hilly,Sub-tropical/snowy,2
3331,SUB HIMALAYAN WEST BENGAL & SIKKIM,1984,2748.4,Oct-Dec,195.7,0,Hilly,Sub-tropical/snowy,0
3332,SUB HIMALAYAN WEST BENGAL & SIKKIM,1985,3037.9,Jan-Feb,32.8,0,Hilly,Sub-tropical/snowy,0
3333,SUB HIMALAYAN WEST BENGAL & SIKKIM,1985,3037.9,Mar-May,471.2,0,Hilly,Sub-tropical/snowy,0
3334,SUB HIMALAYAN WEST BENGAL & SIKKIM,1985,3037.9,Jun-Sep,2277.3,3,Hilly,Sub-tropical/snowy,3
3335,SUB HIMALAYAN WEST BENGAL & SIKKIM,1985,3037.9,Oct-Dec,256.6,0,Hilly,Sub-tropical/snowy,0
3336,SUB HIMALAYAN WEST BENGAL & SIKKIM,1986,2365.4,Jan-Feb,7.1,0,Hilly,Sub-tropical/snowy,0
3337,SUB HIMALAYAN WEST BENGAL & SIKKIM,1986,2365.4,Mar-May,282.4,0,Hilly,Sub-tropical/snowy,0
3338,SUB HIMALAYAN WEST BENGAL & SIKKIM,1986,2365.4,Jun-Sep,1838.9,2,Hilly,Sub-tropical/snowy,2
3339,SUB HIMALAYAN WEST BENGAL & SIKKIM,1986,2365.4,Oct-Dec,237.0,0,Hilly,Sub-tropical/snowy,0
3340,SUB HIMALAYAN WEST BENGAL & SIKKIM,1987,3185.5,Jan-Feb,38.1,0,Hilly,Sub-tropical/snowy,0
3341,SUB HIMALAYAN WEST BENGAL & SIKKIM,1987,3185.5,Mar-May,380.6,0,Hilly,Sub-tropical/snowy,0
3342,SUB HIMALAYAN WEST BENGAL & SIKKIM,1987,3185.5,Jun-Sep,2609.8,3,Hilly,Sub-tropical/snowy,3
3343,SUB HIMALAYAN WEST BENGAL & SIKKIM,1987,3185.5,Oct-Dec,157.1,0,Hilly,Sub-tropical/snowy,0
3344,SUB HIMALAYAN WEST BENGAL & SIKKIM,1988,3141.4,Jan-Feb,31.4,0,Hilly,Sub-tropical/snowy,0
3345,SUB HIMALAYAN WEST BENGAL & SIKKIM,1988,3141.4,Mar-May,436.5,0,Hilly,Sub-tropical/snowy,0
3346,SUB HIMALAYAN WEST BENGAL & SIKKIM,1988,3141.4,Jun-Sep,2573.6,0,Hilly,Sub-tropical/snowy,3
3347,SUB HIMALAYAN WEST BENGAL & SIKKIM,1988,3141.4,Oct-Dec,99.9,0,Hilly,Sub-tropical/snowy,0
3348,SUB HIMALAYAN WEST BENGAL & SIKKIM,1989,2854.6,Jan-Feb,62.6,0,Hilly,Sub-tropical/snowy,0
3349,SUB HIMALAYAN WEST BENGAL & SIKKIM,1989,2854.6,Mar-May,462.2,0,Hilly,Sub-tropical/snowy,0
3350,SUB HIMALAYAN WEST BENGAL & SIKKIM,1989,2854.6,Jun-Sep,2182.5,0,Hilly,Sub-tropical/snowy,1
3351,SUB HIMALAYAN WEST BENGAL & SIKKIM,1989,2854.6,Oct-Dec,147.2,0,Hilly,Sub-tropical/snowy,0
3352,SUB HIMALAYAN WEST BENGAL & SIKKIM,1990,3565.3,Jan-Feb,113.6,0,Hilly,Sub-tropical/snowy,0
3353,SUB HIMALAYAN WEST BENGAL & SIKKIM,1990,3565.3,Mar-May,596.6,0,Hilly,Sub-tropical/snowy,0
3354,SUB HIMALAYAN WEST BENGAL & SIKKIM,1990,3565.3,Jun-Sep,2726.0,3,Hilly,Sub-tropical/snowy,3
3355,SUB HIMALAYAN WEST BENGAL & SIKKIM,1990,3565.3,Oct-Dec,129.1,0,Hilly,Sub-tropical/snowy,0
3356,SUB HIMALAYAN WEST BENGAL & SIKKIM,1991,3072.4,Jan-Feb,65.7,0,Hilly,Sub-tropical/snowy,0
3357,SUB HIMALAYAN WEST BENGAL & SIKKIM,1991,3072.4,Mar-May,432.3,0,Hilly,Sub-tropical/snowy,0
3358,SUB HIMALAYAN WEST BENGAL & SIKKIM,1991,3072.4,Jun-Sep,2474.4,3,Hilly,Sub-tropical/snowy,3
3359,SUB HIMALAYAN WEST BENGAL & SIKKIM,1991,3072.4,Oct-Dec,99.9,0,Hilly,Sub-tropical/snowy,0
3360,SUB HIMALAYAN WEST BENGAL & SIKKIM,1992,2358.8,Jan-Feb,56.7,0,Hilly,Sub-tropical/snowy,0
3361,SUB HIMALAYAN WEST BENGAL & SIKKIM,1992,2358.8,Mar-May,363.4,0,Hilly,Sub-tropical/snowy,0
3362,SUB HIMALAYAN WEST BENGAL & SIKKIM,1992,2358.8,Jun-Sep,1798.8,0,Hilly,Sub-tropical/snowy,0
3363,SUB HIMALAYAN WEST BENGAL & SIKKIM,1992,2358.8,Oct-Dec,140.0,0,Hilly,Sub-tropical/snowy,0
3364,SUB HIMALAYAN WEST BENGAL & SIKKIM,1993,2895.9,Jan-Feb,72.9,0,Hilly,Sub-tropical/snowy,0
3365,SUB HIMALAYAN WEST BENGAL & SIKKIM,1993,2895.9,Mar-May,516.2,0,Hilly,Sub-tropical/snowy,0
3366,SUB HIMALAYAN WEST BENGAL & SIKKIM,1993,2895.9,Jun-Sep,2047.3,2,Hilly,Sub-tropical/snowy,2
3367,SUB HIMALAYAN WEST BENGAL & SIKKIM,1993,2895.9,Oct-Dec,259.6,0,Hilly,Sub-tropical/snowy,0
3368,SUB HIMALAYAN WEST BENGAL & SIKKIM,1994,2127.3,Jan-Feb,104.6,0,Hilly,Sub-tropical/snowy,0
3369,SUB HIMALAYAN WEST BENGAL & SIKKIM,1994,2127.3,Mar-May,484.1,0,Hilly,Sub-tropical/snowy,0
3370,SUB HIMALAYAN WEST BENGAL & SIKKIM,1994,2127.3,Jun-Sep,1443.6,0,Hilly,Sub-tropical/snowy,0
3371,SUB HIMALAYAN WEST BENGAL & SIKKIM,1994,2127.3,Oct-Dec,95.0,0,Hilly,Sub-tropical/snowy,0
3372,SUB HIMALAYAN WEST BENGAL & SIKKIM,1995,3557.8,Jan-Feb,59.0,0,Hilly,Sub-tropical/snowy,0
3373,SUB HIMALAYAN WEST BENGAL & SIKKIM,1995,3557.8,Mar-May,484.5,0,Hilly,Sub-tropical/snowy,0
3374,SUB HIMALAYAN WEST BENGAL & SIKKIM,1995,3557.8,Jun-Sep,2812.0,3,Hilly,Sub-tropical/snowy,3
3375,SUB HIMALAYAN WEST BENGAL & SIKKIM,1995,3557.8,Oct-Dec,202.3,0,Hilly,Sub-tropical/snowy,0
3376,SUB HIMALAYAN WEST BENGAL & SIKKIM,1996,2800.3,Jan-Feb,65.1,0,Hilly,Sub-tropical/snowy,0
3377,SUB HIMALAYAN WEST BENGAL & SIKKIM,1996,2800.3,Mar-May,546.1,0,Hilly,Sub-tropical/snowy,0
3378,SUB HIMALAYAN WEST BENGAL & SIKKIM,1996,2800.3,Jun-Sep,2081.3,2,Hilly,Sub-tropical/snowy,2
3379,SUB HIMALAYAN WEST BENGAL & SIKKIM,1996,2800.3,Oct-Dec,107.8,0,Hilly,Sub-tropical/snowy,0
3380,SUB HIMALAYAN WEST BENGAL & SIKKIM,1997,2551.4,Jan-Feb,50.2,0,Hilly,Sub-tropical/snowy,0
3381,SUB HIMALAYAN WEST BENGAL & SIKKIM,1997,2551.4,Mar-May,362.9,0,Hilly,Sub-tropical/snowy,0
3382,SUB HIMALAYAN WEST BENGAL & SIKKIM,1997,2551.4,Jun-Sep,2024.2,2,Hilly,Sub-tropical/snowy,2
3383,SUB HIMALAYAN WEST BENGAL & SIKKIM,1997,2551.4,Oct-Dec,114.1,0,Hilly,Sub-tropical/snowy,0
3384,SUB HIMALAYAN WEST BENGAL & SIKKIM,1998,3655.1,Jan-Feb,50.5,0,Hilly,Sub-tropical/snowy,0
3385,SUB HIMALAYAN WEST BENGAL & SIKKIM,1998,3655.1,Mar-May,533.4,0,Hilly,Sub-tropical/snowy,0
3386,SUB HIMALAYAN WEST BENGAL & SIKKIM,1998,3655.1,Jun-Sep,2846.8,3,Hilly,Sub-tropical/snowy,3
3387,SUB HIMALAYAN WEST BENGAL & SIKKIM,1998,3655.1,Oct-Dec,224.3,0,Hilly,Sub-tropical/snowy,0
3388,SUB HIMALAYAN WEST BENGAL & SIKKIM,1999,3323.3,Jan-Feb,14.9,0,Hilly,Sub-tropical/snowy,0
3389,SUB HIMALAYAN WEST BENGAL & SIKKIM,1999,3323.3,Mar-May,509.3,0,Hilly,Sub-tropical/snowy,0
3390,SUB HIMALAYAN WEST BENGAL & SIKKIM,1999,3323.3,Jun-Sep,2537.9,3,Hilly,Sub-tropical/snowy,3
3391,SUB HIMALAYAN WEST BENGAL & SIKKIM,1999,3323.3,Oct-Dec,261.2,0,Hilly,Sub-tropical/snowy,0
3392,SUB HIMALAYAN WEST BENGAL & SIKKIM,2000,2908.0,Jan-Feb,46.9,0,Hilly,Sub-tropical/snowy,0
3393,SUB HIMALAYAN WEST BENGAL & SIKKIM,2000,2908.0,Mar-May,566.6,0,Hilly,Sub-tropical/snowy,0
3394,SUB HIMALAYAN WEST BENGAL & SIKKIM,2000,2908.0,Jun-Sep,2187.8,3,Hilly,Sub-tropical/snowy,3
3395,SUB HIMALAYAN WEST BENGAL & SIKKIM,2000,2908.0,Oct-Dec,106.7,0,Hilly,Sub-tropical/snowy,0
3396,SUB HIMALAYAN WEST BENGAL & SIKKIM,2001,2612.6,Jan-Feb,24.5,0,Hilly,Sub-tropical/snowy,0
3397,SUB HIMALAYAN WEST BENGAL & SIKKIM,2001,2612.6,Mar-May,532.2,0,Hilly,Sub-tropical/snowy,0
3398,SUB HIMALAYAN WEST BENGAL & SIKKIM,2001,2612.6,Jun-Sep,1730.5,2,Hilly,Sub-tropical/snowy,2
3399,SUB HIMALAYAN WEST BENGAL & SIKKIM,2001,2612.6,Oct-Dec,325.4,0,Hilly,Sub-tropical/snowy,0
3400,SUB HIMALAYAN WEST BENGAL & SIKKIM,2002,2547.0,Jan-Feb,40.1,0,Hilly,Sub-tropical/snowy,0
3401,SUB HIMALAYAN WEST BENGAL & SIKKIM,2002,2547.0,Mar-May,514.4,0,Hilly,Sub-tropical/snowy,0
3402,SUB HIMALAYAN WEST BENGAL & SIKKIM,2002,2547.0,Jun-Sep,1897.2,2,Hilly,Sub-tropical/snowy,2
3403,SUB HIMALAYAN WEST BENGAL & SIKKIM,2002,2547.0,Oct-Dec,95.2,0,Hilly,Sub-tropical/snowy,0
3404,SUB HIMALAYAN WEST BENGAL & SIKKIM,2003,2723.3,Jan-Feb,96.3,0,Hilly,Sub-tropical/snowy,0
3405,SUB HIMALAYAN WEST BENGAL & SIKKIM,2003,2723.3,Mar-May,473.3,0,Hilly,Sub-tropical/snowy,0
3406,SUB HIMALAYAN WEST BENGAL & SIKKIM,2003,2723.3,Jun-Sep,1895.1,2,Hilly,Sub-tropical/snowy,2
3407,SUB HIMALAYAN WEST BENGAL & SIKKIM,2003,2723.3,Oct-Dec,258.7,0,Hilly,Sub-tropical/snowy,0
3408,SUB HIMALAYAN WEST BENGAL & SIKKIM,2004,2714.7,Jan-Feb,31.4,0,Hilly,Sub-tropical/snowy,0
3409,SUB HIMALAYAN WEST BENGAL & SIKKIM,2004,2714.7,Mar-May,491.5,0,Hilly,Sub-tropical/snowy,0
3410,SUB HIMALAYAN WEST BENGAL & SIKKIM,2004,2714.7,Jun-Sep,1980.1,2,Hilly,Sub-tropical/snowy,2
3411,SUB HIMALAYAN WEST BENGAL & SIKKIM,2004,2714.7,Oct-Dec,211.8,0,Hilly,Sub-tropical/snowy,0
3412,SUB HIMALAYAN WEST BENGAL & SIKKIM,2005,2807.7,Jan-Feb,40.6,0,Hilly,Sub-tropical/snowy,0
3413,SUB HIMALAYAN WEST BENGAL & SIKKIM,2005,2807.7,Mar-May,541.6,0,Hilly,Sub-tropical/snowy,0
3414,SUB HIMALAYAN WEST BENGAL & SIKKIM,2005,2807.7,Jun-Sep,1945.1,2,Hilly,Sub-tropical/snowy,2
3415,SUB HIMALAYAN WEST BENGAL & SIKKIM,2005,2807.7,Oct-Dec,280.4,0,Hilly,Sub-tropical/snowy,0
3416,SUB HIMALAYAN WEST BENGAL & SIKKIM,2006,2262.1,Jan-Feb,17.7,0,Hilly,Sub-tropical/snowy,0
3417,SUB HIMALAYAN WEST BENGAL & SIKKIM,2006,2262.1,Mar-May,429.6,0,Hilly,Sub-tropical/snowy,0
3418,SUB HIMALAYAN WEST BENGAL & SIKKIM,2006,2262.1,Jun-Sep,1668.2,0,Hilly,Sub-tropical/snowy,0
3419,SUB HIMALAYAN WEST BENGAL & SIKKIM,2006,2262.1,Oct-Dec,146.6,0,Hilly,Sub-tropical/snowy,0
3420,SUB HIMALAYAN WEST BENGAL & SIKKIM,2007,2638.9,Jan-Feb,84.2,0,Hilly,Sub-tropical/snowy,0
3421,SUB HIMALAYAN WEST BENGAL & SIKKIM,2007,2638.9,Mar-May,421.7,0,Hilly,Sub-tropical/snowy,0
3422,SUB HIMALAYAN WEST BENGAL & SIKKIM,2007,2638.9,Jun-Sep,2042.5,3,Hilly,Sub-tropical/snowy,3
3423,SUB HIMALAYAN WEST BENGAL & SIKKIM,2007,2638.9,Oct-Dec,90.3,0,Hilly,Sub-tropical/snowy,0
3424,SUB HIMALAYAN WEST BENGAL & SIKKIM,2008,2689.9,Jan-Feb,55.3,0,Hilly,Sub-tropical/snowy,0
3425,SUB HIMALAYAN WEST BENGAL & SIKKIM,2008,2689.9,Mar-May,393.0,0,Hilly,Sub-tropical/snowy,0
3426,SUB HIMALAYAN WEST BENGAL & SIKKIM,2008,2689.9,Jun-Sep,2117.3,3,Hilly,Sub-tropical/snowy,3
3427,SUB HIMALAYAN WEST BENGAL & SIKKIM,2008,2689.9,Oct-Dec,124.3,0,Hilly,Sub-tropical/snowy,0
3428,SUB HIMALAYAN WEST BENGAL & SIKKIM,2009,2324.6,Jan-Feb,46.3,0,Hilly,Sub-tropical/snowy,0
3429,SUB HIMALAYAN WEST BENGAL & SIKKIM,2009,2324.6,Mar-May,478.9,0,Hilly,Sub-tropical/snowy,0
3430,SUB HIMALAYAN WEST BENGAL & SIKKIM,2009,2324.6,Jun-Sep,1549.6,1,Hilly,Sub-tropical/snowy,1
3431,SUB HIMALAYAN WEST BENGAL & SIKKIM,2009,2324.6,Oct-Dec,249.8,0,Hilly,Sub-tropical/snowy,0
3432,SUB HIMALAYAN WEST BENGAL & SIKKIM,2010,2612.3,Jan-Feb,25.2,0,Hilly,Sub-tropical/snowy,0
3433,SUB HIMALAYAN WEST BENGAL & SIKKIM,2010,2612.3,Mar-May,590.0,0,Hilly,Sub-tropical/snowy,0
3434,SUB HIMALAYAN WEST BENGAL & SIKKIM,2010,2612.3,Jun-Sep,1920.8,2,Hilly,Sub-tropical/snowy,2
3435,SUB HIMALAYAN WEST BENGAL & SIKKIM,2010,2612.3,Oct-Dec,76.3,0,Hilly,Sub-tropical/snowy,0
3436,SUB HIMALAYAN WEST BENGAL & SIKKIM,2011,2418.7,Jan-Feb,28.4,0,Hilly,Sub-tropical/snowy,0
3437,SUB HIMALAYAN WEST BENGAL & SIKKIM,2011,2418.7,Mar-May,453.9,0,Hilly,Sub-tropical/snowy,0
3438,SUB HIMALAYAN WEST BENGAL & SIKKIM,2011,2418.7,Jun-Sep,1858.6,2,Hilly,Sub-tropical/snowy,2
3439,SUB HIMALAYAN WEST BENGAL & SIKKIM,2011,2418.7,Oct-Dec,77.7,0,Hilly,Sub-tropical/snowy,0
3440,SUB HIMALAYAN WEST BENGAL & SIKKIM,2012,2632.2,Jan-Feb,29.2,0,Hilly,Sub-tropical/snowy,0
3441,SUB HIMALAYAN WEST BENGAL & SIKKIM,2012,2632.2,Mar-May,407.7,0,Hilly,Sub-tropical/snowy,0
3442,SUB HIMALAYAN WEST BENGAL & SIKKIM,2012,2632.2,Jun-Sep,2056.0,4,Hilly,Sub-tropical/snowy,4
3443,SUB HIMALAYAN WEST BENGAL & SIKKIM,2012,2632.2,Oct-Dec,139.3,0,Hilly,Sub-tropical/snowy,0
3444,SUB HIMALAYAN WEST BENGAL & SIKKIM,2013,2406.1,Jan-Feb,26.7,0,Hilly,Sub-tropical/snowy,0
3445,SUB HIMALAYAN WEST BENGAL & SIKKIM,2013,2406.1,Mar-May,443.4,0,Hilly,Sub-tropical/snowy,0
3446,SUB HIMALAYAN WEST BENGAL & SIKKIM,2013,2406.1,Jun-Sep,1717.6,3,Hilly,Sub-tropical/snowy,3
3447,SUB HIMALAYAN WEST BENGAL & SIKKIM,2013,2406.1,Oct-Dec,218.5,0,Hilly,Sub-tropical/snowy,0
3448,SUB HIMALAYAN WEST BENGAL & SIKKIM,2014,2322.6,Jan-Feb,26.9,0,Hilly,Sub-tropical/snowy,0
3449,SUB HIMALAYAN WEST BENGAL & SIKKIM,2014,2322.6,Mar-May,394.2,0,Hilly,Sub-tropical/snowy,0
3450,SUB HIMALAYAN WEST BENGAL & SIKKIM,2014,2322.6,Jun-Sep,1862.6,3,Hilly,Sub-tropical/snowy,3
3451,SUB HIMALAYAN WEST BENGAL & SIKKIM,2014,2322.6,Oct-Dec,38.9,0,Hilly,Sub-tropical/snowy,0
3452,SUB HIMALAYAN WEST BENGAL & SIKKIM,2015,2518.6,Jan-Feb,30.7,0,Hilly,Sub-tropical/snowy,0
3453,SUB HIMALAYAN WEST BENGAL & SIKKIM,2015,2518.6,Mar-May,518.5,0,Hilly,Sub-tropical/snowy,0
3454,SUB HIMALAYAN WEST BENGAL & SIKKIM,2015,2518.6,Jun-Sep,1883.0,0,Hilly,Sub-tropical/snowy,0
3455,SUB HIMALAYAN WEST BENGAL & SIKKIM,2015,2518.6,Oct-Dec,86.4,0,Hilly,Sub-tropical/snowy,0
3456,TAMIL NADU,1980,709.1,Jan-Feb,0.1,0,Hilly/coastal,Humid,0
3457,TAMIL NADU,1980,709.1,Mar-May,130.4,0,Hilly/coastal,Humid,1
3458,TAMIL NADU,1980,709.1,Jun-Sep,243.0,0,Hilly/coastal,Humid,2
3459,TAMIL NADU,1980,709.1,Oct-Dec,335.5,0,Hilly/coastal,Humid,3
3460,TAMIL NADU,1981,1045.9,Jan-Feb,10.1,0,Hilly/coastal,Humid,0
3461,TAMIL NADU,1981,1045.9,Mar-May,132.6,0,Hilly/coastal,Humid,1
3462,TAMIL NADU,1981,1045.9,Jun-Sep,466.3,0,Hilly/coastal,Humid,4
3463,TAMIL NADU,1981,1045.9,Oct-Dec,436.8,0,Hilly/coastal,Humid,4
3464,TAMIL NADU,1982,678.6,Jan-Feb,0.3,0,Hilly/coastal,Humid,0
3465,TAMIL NADU,1982,678.6,Mar-May,92.5,0,Hilly/coastal,Humid,0
3466,TAMIL NADU,1982,678.6,Jun-Sep,240.1,0,Hilly/coastal,Humid,2
3467,TAMIL NADU,1982,678.6,Oct-Dec,345.7,0,Hilly/coastal,Humid,3
3468,TAMIL NADU,1983,1007.7,Jan-Feb,0.4,0,Hilly/coastal,Humid,0
3469,TAMIL NADU,1983,1007.7,Mar-May,94.2,0,Hilly/coastal,Humid,0
3470,TAMIL NADU,1983,1007.7,Jun-Sep,437.3,0,Hilly/coastal,Humid,4
3471,TAMIL NADU,1983,1007.7,Oct-Dec,475.7,0,Hilly/coastal,Humid,4
3472,TAMIL NADU,1984,1023.8,Jan-Feb,165.9,0,Hilly/coastal,Humid,1
3473,TAMIL NADU,1984,1023.8,Mar-May,168.7,0,Hilly/coastal,Humid,1
3474,TAMIL NADU,1984,1023.8,Jun-Sep,382.4,0,Hilly/coastal,Humid,3
3475,TAMIL NADU,1984,1023.8,Oct-Dec,306.8,0,Hilly/coastal,Humid,3
3476,TAMIL NADU,1985,1063.5,Jan-Feb,94.9,0,Hilly/coastal,Humid,0
3477,TAMIL NADU,1985,1063.5,Mar-May,89.3,0,Hilly/coastal,Humid,0
3478,TAMIL NADU,1985,1063.5,Jun-Sep,481.2,0,Hilly/coastal,Humid,4
3479,TAMIL NADU,1985,1063.5,Oct-Dec,398.1,0,Hilly/coastal,Humid,3
3480,TAMIL NADU,1986,953.0,Jan-Feb,104.4,0,Hilly/coastal,Humid,1
3481,TAMIL NADU,1986,953.0,Mar-May,99.7,0,Hilly/coastal,Humid,0
3482,TAMIL NADU,1986,953.0,Jun-Sep,387.7,0,Hilly/coastal,Humid,3
3483,TAMIL NADU,1986,953.0,Oct-Dec,361.0,0,Hilly/coastal,Humid,3
3484,TAMIL NADU,1987,963.5,Jan-Feb,9.2,0,Hilly/coastal,Humid,0
3485,TAMIL NADU,1987,963.5,Mar-May,99.2,0,Hilly/coastal,Humid,0
3486,TAMIL NADU,1987,963.5,Jun-Sep,306.4,0,Hilly/coastal,Humid,3
3487,TAMIL NADU,1987,963.5,Oct-Dec,548.6,0,Hilly/coastal,Humid,5
3488,TAMIL NADU,1988,837.2,Jan-Feb,4.0,0,Hilly/coastal,Humid,0
3489,TAMIL NADU,1988,837.2,Mar-May,181.1,0,Hilly/coastal,Humid,1
3490,TAMIL NADU,1988,837.2,Jun-Sep,429.7,0,Hilly/coastal,Humid,4
3491,TAMIL NADU,1988,837.2,Oct-Dec,222.4,0,Hilly/coastal,Humid,2
3492,TAMIL NADU,1989,856.5,Jan-Feb,2.7,0,Hilly/coastal,Humid,0
3493,TAMIL NADU,1989,856.5,Mar-May,122.2,0,Hilly/coastal,Humid,1
3494,TAMIL NADU,1989,856.5,Jun-Sep,389.2,0,Hilly/coastal,Humid,3
3495,TAMIL NADU,1989,856.5,Oct-Dec,342.4,0,Hilly/coastal,Humid,3
3496,TAMIL NADU,1990,903.2,Jan-Feb,95.0,0,Hilly/coastal,Humid,0
3497,TAMIL NADU,1990,903.2,Mar-May,155.3,0,Hilly/coastal,Humid,1
3498,TAMIL NADU,1990,903.2,Jun-Sep,268.7,0,Hilly/coastal,Humid,2
3499,TAMIL NADU,1990,903.2,Oct-Dec,384.2,0,Hilly/coastal,Humid,3
3500,TAMIL NADU,1991,954.8,Jan-Feb,28.9,0,Hilly/coastal,Humid,0
3501,TAMIL NADU,1991,954.8,Mar-May,76.6,0,Hilly/coastal,Humid,0
3502,TAMIL NADU,1991,954.8,Jun-Sep,368.5,0,Hilly/coastal,Humid,3
3503,TAMIL NADU,1991,954.8,Oct-Dec,480.9,0,Hilly/coastal,Humid,4
3504,TAMIL NADU,1992,918.7,Jan-Feb,3.3,0,Hilly/coastal,Humid,0
3505,TAMIL NADU,1992,918.7,Mar-May,80.8,0,Hilly/coastal,Humid,0
3506,TAMIL NADU,1992,918.7,Jun-Sep,361.4,0,Hilly/coastal,Humid,3
3507,TAMIL NADU,1992,918.7,Oct-Dec,473.2,0,Hilly/coastal,Humid,4
3508,TAMIL NADU,1993,1082.3,Jan-Feb,7.1,0,Hilly/coastal,Humid,0
3509,TAMIL NADU,1993,1082.3,Mar-May,67.7,0,Hilly/coastal,Humid,0
3510,TAMIL NADU,1993,1082.3,Jun-Sep,314.0,0,Hilly/coastal,Humid,3
3511,TAMIL NADU,1993,1082.3,Oct-Dec,693.5,0,Hilly/coastal,Humid,5
3512,TAMIL NADU,1994,905.9,Jan-Feb,34.6,0,Hilly/coastal,Humid,0
3513,TAMIL NADU,1994,905.9,Mar-May,120.5,0,Hilly/coastal,Humid,1
3514,TAMIL NADU,1994,905.9,Jun-Sep,264.2,0,Hilly/coastal,Humid,2
3515,TAMIL NADU,1994,905.9,Oct-Dec,486.6,0,Hilly/coastal,Humid,4
3516,TAMIL NADU,1995,843.4,Jan-Feb,27.1,0,Hilly/coastal,Humid,0
3517,TAMIL NADU,1995,843.4,Mar-May,195.2,0,Hilly/coastal,Humid,1
3518,TAMIL NADU,1995,843.4,Jun-Sep,366.4,0,Hilly/coastal,Humid,3
3519,TAMIL NADU,1995,843.4,Oct-Dec,254.7,0,Hilly/coastal,Humid,2
3520,TAMIL NADU,1996,1069.4,Jan-Feb,11.3,0,Hilly/coastal,Humid,0
3521,TAMIL NADU,1996,1069.4,Mar-May,130.5,0,Hilly/coastal,Humid,1
3522,TAMIL NADU,1996,1069.4,Jun-Sep,434.3,0,Hilly/coastal,Humid,4
3523,TAMIL NADU,1996,1069.4,Oct-Dec,493.3,0,Hilly/coastal,Humid,4
3524,TAMIL NADU,1997,950.5,Jan-Feb,7.9,0,Hilly/coastal,Humid,0
3525,TAMIL NADU,1997,950.5,Mar-May,93.5,0,Hilly/coastal,Humid,0
3526,TAMIL NADU,1997,950.5,Jun-Sep,286.3,0,Hilly/coastal,Humid,2
3527,TAMIL NADU,1997,950.5,Oct-Dec,562.8,0,Hilly/coastal,Humid,5
3528,TAMIL NADU,1998,1079.7,Jan-Feb,12.5,0,Hilly/coastal,Humid,0
3529,TAMIL NADU,1998,1079.7,Mar-May,83.6,0,Hilly/coastal,Humid,0
3530,TAMIL NADU,1998,1079.7,Jun-Sep,419.6,0,Hilly/coastal,Humid,4
3531,TAMIL NADU,1998,1079.7,Oct-Dec,564.0,0,Hilly/coastal,Humid,5
3532,TAMIL NADU,1999,922.6,Jan-Feb,32.3,0,Hilly/coastal,Humid,0
3533,TAMIL NADU,1999,922.6,Mar-May,135.3,0,Hilly/coastal,Humid,1
3534,TAMIL NADU,1999,922.6,Jun-Sep,249.6,0,Hilly/coastal,Humid,2
3535,TAMIL NADU,1999,922.6,Oct-Dec,505.3,0,Hilly/coastal,Humid,5
3536,TAMIL NADU,2000,972.0,Jan-Feb,104.7,0,Hilly/coastal,Humid,1
3537,TAMIL NADU,2000,972.0,Mar-May,105.6,0,Hilly/coastal,Humid,1
3538,TAMIL NADU,2000,972.0,Jun-Sep,403.9,0,Hilly/coastal,Humid,4
3539,TAMIL NADU,2000,972.0,Oct-Dec,357.8,0,Hilly/coastal,Humid,3
